OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
70622,3rd St&Revere/Shafter S-NS/SI,3ST RVS0,,7401,37.732262,-122.391502,1,REVERE AVE,3RD ST,,,,0,1724754766000,15649047,145,10,POINT (-122.391502 37.732262),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
70858,Winston Dr&20th Ave NE-NS/BZ,WINS20A0,WINS20AV,6950,37.727017,-122.475922,,20TH AVE,WINSTON DR,NS,NE,,0,1724754766000,15653539,145,7,POINT (-122.475922 37.727017),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,41,41
71603,Schwerin St&Velasco Ave N-NS/PS,SHWNVEL0,SHWNVELA,6389,37.708149999999996,-122.41257,1,VELASCO AVE,SCHWERIN ST,NS,NO,,0,1724754766000,15650730,145,,POINT (-122.41257 37.70815),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,,,,,
70937,Ingerson Ave&Hawes St E-NS/SB,INGRHAW1,INGRHAWS,5116,37.718039,-122.390998,,HAWES ST,INGERSON AVE,NS,EA,,0,1724754766000,15651603,145,10,POINT (-122.390998 37.718039),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,88,88
70946,Mission St&Whittier St S-NS/BZ,MISSWHI1,MISSWHIT,5628,37.71022,-122.44845,,WHITTIER ST,MISSION ST,NS,SO,BZ,1,1724754766000,15651623,145,11,POINT (-122.44845 37.71022),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
69856,Eddy St&Polk St NE-NS/SB,EDDYPOL0,EDDYPOLK,4489,37.783184,-122.41904199999999,,POLK ST,EDDY ST,NS,NE,,1,1724754766000,15646144,145,5,POINT (-122.419042 37.783184),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,5,10,36,20,20
72131,Fremont St&Market St E-NS/SI,FRMTMRK0,FRMTMRKT,4725,37.791644999999995,-122.398151,1,FRONT ST,FREMONT ST,NS,EA,SI,0,1724754766000,15649682,145,6,POINT (-122.398151 37.791645),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,10,8,108,108
72084,Sutter St&Kearny St NW-FS/BZ,SUTTKRN0,SUTTKRNY,6596,37.789818,-122.404378,,KEARNY ST,SUTTER ST,FS,NW,BZ,0,1724754766000,15652694,145,3,POINT (-122.404378 37.789818),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,8,19,19
71769,Diamond St&Cesar Chavez St SE-NS/PS,DIAMCHAV,DIAMARMY,4384,37.747104,-122.435841,,CESAR CHAVEZ ST,DIAMOND ST,NS,SE,,0,1724754766000,15652425,145,8,POINT (-122.435841 37.747104),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,22,84,84
71005,Oakdale Ave&Barneveld Ave SW-NS/BZ,OAKDBAR1,OAKDBARN,5774,37.741884999999996,-122.403341,,BARNEVELD AVE,OAKDALE AVE,NS,WE,,0,1724754766000,15650141,145,10,POINT (-122.403341 37.741885),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,82,82
71229,Balboa St&43RD Ave SW-NS/PS,BBOA43A1,BBOA43AV,3066,37.775349999999996,-122.503838,,43RD AVE,BALBOA ST,NS,SW,,0,1724754766000,15650385,145,1,POINT (-122.503838 37.77535),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
71184,Ocean Ave & I-280 on-ramp NE-NS/SB,OCENI280,,7804,37.723031,-122.446932,,SAN JOSE AVE,OCEAN AVE,,,,0,1724754766000,15655325,145,11,POINT (-122.446932 37.723031),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,28,94,94
69403,California St&30TH Ave SE-FS/PS,CALI30A1,CALI30AV,3844,37.783578,-122.490087,1,30TH AVE,CALIFORNIA ST,FS,SE,,0,1724754766000,15644931,145,1,POINT (-122.490087 37.783578),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
71811,20TH St&Pennsylvania Ave SW-NS/PS,20STPENO,,8046,37.760146,-122.393532,,MISSISSIPPI ST,20TH ST,,,,0,1724754766000,15655535,145,10,POINT (-122.393532 37.760146),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,54,54
69377,Clay St&Franklin St SW-NS/BZ,CLAYFRK1,CLAYFRKL,4016,37.791906999999995,-122.424463,1,FRANKLIN ST,CLAY ST,NS,SW,BZ,1,1724754766000,15644812,145,2,POINT (-122.424463 37.791907),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,30,102,102
71900,3rd St&23rd St SW-FS/SB,.3ST23S0,3ST23ST,3108,37.75506,-122.38810000000001,1,23RD ST,03RD ST,FS,SW,BZ,0,1724754766000,15654661,145,10,POINT (-122.3881 37.75506),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,56,56
72242,Visitacion Ave&Britton St E-NS/SB,VISIBRI0,VISIBRIT,6845,37.712765,-122.41237100000001,,BRITTON ST,VISITACION AVE,NS,EA,,0,1724754766000,15651292,145,10,POINT (-122.412371 37.712765),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,75,75
69700,Clay St&Larkin St SW-NS/BZ,CLAYLAR1,CLAYLARK,4022,37.792525999999995,-122.419589,1,LARKIN ST,CLAY ST,NS,SW,BZ,0,1724754766000,15645713,145,3,POINT (-122.419589 37.792526),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,3,21,105,105
71430,Market St&15th St W-FS/BZ,MRKT15ST,MRKT15ST,5653,37.76569,-122.43140000000001,1,15TH ST,MARKET ST,FS,WE,BZ,1,1724754766000,15652079,145,8,POINT (-122.4314 37.76569),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,5,28,28
69903,Folsom St&Ogden Ave NE-FS/SB,FOLSOGD0,FOLSOGDN,4695,37.73605,-122.41352,,OGDEN ST,FOLSOM ST,FS,NE,,0,1724754766000,15646276,145,9,POINT (-122.41352 37.73605),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
71078,Taraval St&42nd Ave SW-NS/SI,TARA42A1,TARA42AV,6635,37.7419,-122.500461,1,42ND AVE,TARAVAL ST,NS,SW,,1,1724754766000,15654802,145,4,POINT (-122.500461 37.7419),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
70691,Geary Blvd&Collins St SE-FS/BZ,GEARCLN1,GEARCLNS,4291,37.782028,-122.449911,1,COLLINS ST,GEARY BLVD,FS,SE,BZ,0,1724754766000,15649365,145,2,POINT (-122.449911 37.782028),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,18,12,12
72182,Myra Way&Reposa Way SE-NS/SB,MYRARPSA,,7307,37.740038,-122.450541,,REPOSA WAY,MYRA WAY,,,,0,1724754766000,15652766,145,7,POINT (-122.450541 37.740038),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,8,41,72,72
71248,Woodside Ave&Portola Dr W-NS/PS,WDSDPOR0,WDSDPORT,6938,37.745622999999995,-122.452225,1,PORTOLA DR,WOODSIDE AVE,NS,WE,FL,0,1724754766000,15651909,145,7,POINT (-122.452225 37.745623),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,8,41,49,49
70201,Hyde St&Chestnut St W-MI,HYDECHE1,HYDECHES,5067,37.802912,-122.419883,,CHESTNUT ST,HYDE ST,MI,WE,,0,1724754766000,15647169,145,3,POINT (-122.419883 37.802912),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,6,32,107,107
69320,24th St&Guerrero St NE-NS/BZ,24STGUE0,24STGUER,3471,37.752044999999995,-122.422767,,GUERRERO ST,24TH ST,NS,NE,BZ,0,1724754766000,15644599,145,9,POINT (-122.422767 37.752045),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,20,52,52
69129,Balboa St&8TH Ave NE-NS/PS,BBOA 8A0,BBOA 8AV,3036,37.777198999999996,-122.466038,,8TH AVE,BALBOA ST,NS,NE,,0,1724754766000,15644228,145,1,POINT (-122.466038 37.777199),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,11,5,5
69744,Brazil Ave&Madrid St E-NS/SB,BRZLMAD1,BRZLMADR,3760,37.72314,-122.43151,,MADRID ST,BRAZIL AVE,NS,EA,FL,0,1724754766000,15645430,145,11,POINT (-122.43151 37.72314),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,90,90
69255,19th Ave&Holloway Ave NW-NS/SI,19AVHOL0,19AVHOLL,3358,37.721342,-122.475245,,WYTON LN,19TH AVE,NS,SE,,0,1724754766000,15644416,145,7,POINT (-122.475245 37.721342),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,41,41
71134,Sutter St&Powell St NW-FS/BZ,SUTTPOW0,SUTTPOWL,6604,37.789266,-122.408677,,POWELL ST,SUTTER ST,FS,NW,BZ,0,1724754766000,15651800,145,3,POINT (-122.408677 37.789266),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,19,19
70832,18th St&Hattie St SE-FS/BZ,18STHAT0,18STHATI,3336,37.760487999999995,-122.440778,,HATTIE ST,18TH ST,FS,SE,BZ,0,1724754766000,15651510,145,8,POINT (-122.440778 37.760488),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,5,115,115
71526,Taraval St&22nd Ave SE-FS/SI,TARA22A1,TARA22AV,6619,37.742889999999996,-122.478426,1,22ND AVE,TARAVAL ST,FS,SE,SI,0,1724754766000,15650670,145,4,POINT (-122.478426 37.74289),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,40,40
71070,Geneva Ave&Santos St N-FS/BZ,GNVASANN,GNVASANT,4900,37.708484,-122.420354,,SANTOS ST,GENEVA AVE,FS,NO,BZ,0,1724754766000,15653887,145,10,POINT (-122.420354 37.708484),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,74,74
70254,Junipero Serra&Sloat Blvd SW-FS/BZ,J.S.SLO0,J.S.SLOA,5141,37.734307,-122.471675,1,SLOAT BLVD,JUNIPERO SERRA BLVD,FS,SW,BZ,1,1724754766000,15647381,145,7,POINT (-122.471675 37.734307),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,62,62
70489,Mission St&Allison St S-NS/BZ,MISSALS1,MISSALSN,5575,37.71448,-122.44264,,ALLISON ST,MISSION ST,NS,SO,BZ,0,1724754766000,15648096,145,11,POINT (-122.44264 37.71448),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
71641,Stockton St&Lombard St SE-NS/PS,STOKLOM0,STOKLOMB,6519,37.803129999999996,-122.40969,,LOMBARD ST,STOCKTON ST,NS,SE,,0,1724754766000,15652297,145,3,POINT (-122.40969 37.80313),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,106,106
69432,Broad St&Plymouth Ave NE-NS/PS,BRODPLYM,BRODPLYM,3718,37.713222,-122.455927,,PLYMOUTH AVE,BROAD ST,NS,NE,,1,1724754766000,15645011,145,11,POINT (-122.455927 37.713222),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,81,81
69232,3rd St&23rd St NE-FS/BZ,.3ST23S1,3ST23ST,3107,37.75569,-122.3879,1,23RD ST,03RD ST,FS,NE,BZ,0,1724754766000,15644142,145,10,POINT (-122.3879 37.75569),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,55,55
72083,Sutter St&Jones St NW-FS/BZ,SUTTJON0,SUTTJONE,6595,37.788643,-122.413618,,JONES ST,SUTTER ST,FS,NW,BZ,0,1724754766000,15652691,145,3,POINT (-122.413618 37.788643),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,50,50
71092,Corbett Ave&Mars St S-NS/SB,CRBTMARS,CRBTMARS,4183,37.760542,-122.44425,,MARS ST,CORBETT AVE,NS,SO,,0,1724754766000,15654859,145,8,POINT (-122.44425 37.760542),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,5,115,115
69156,17th Ave&Santiago St NW-NS,17AVSNT1,17AVSNTG,3306,37.74511,-122.47373999999999,,SANTIAGO ST,17TH AVE,NS,NW,,0,1724754766000,15644290,145,7,POINT (-122.47374 37.74511),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,44,44
70797,9th Ave&Lawton St SE-NS/BZ,.9AVLAW1,9AVLAWT,3219,37.758364,-122.46582699999999,,LAWTON ST,9TH AVE,NS,SE,BZ,0,1724754766000,15649980,145,7,POINT (-122.465827 37.758364),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,14,44,44
70338,McAllister St&Divisadero St SW-NS,MCALDIV1,MCALDIVI,5390,37.77773,-122.43851,,DIVISADERO ST,MCALLISTER ST,NS,SW,BZ,0,1724754766000,15647702,145,5,POINT (-122.43851 37.77773),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,39,97,97
70919,831 Ellsworth St SW-NS/PS,EWTHH831,EWTHH831,7023,37.73327,-122.41526,,CRESCENT AVE,ELLSWORTH ST,NS,SW,,0,1724754766000,15650083,145,9,POINT (-122.41526 37.73327),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
69357,8th St & Market St S-FS/BZ,8STMRK0,8STMRKT,3209,37.778498,-122.414597,,MARKET ST,8TH ST,FS,SO,BZ,1,1724754766000,15644319,145,6,POINT (-122.414597 37.778498),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,5,10,34,32,32
71398,Mendell St&Cargo Way W-FS/SB,MENDCWAO,,7632,37.743804,-122.383313,,CARGO WY,MENDELL ST,,,,0,1724754766000,15655163,145,10,POINT (-122.383313 37.743804),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,76,76
70938,Mansell St&Goettingen St S-NS/PS,MANSGOT0,MANSGOTT,5341,37.720676999999995,-122.404098,,GOETTINGEN ST,MANSELL ST,NS,SO,,0,1724754766000,15651606,145,9,POINT (-122.404098 37.720677),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,2,25,91,91
71689,Fulton St & Shrader St  SW-NS/BZ,FULTSHRD,,7499,37.774907,-122.45312,,SHRADER ST,FULTON ST,,,,0,1724754766000,15655213,145,1,POINT (-122.45312 37.774907),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,4,18,12,12
71538,Revere Ave&3rd St S-FS,RVRE 3S0,RVRE 3ST,6249,37.7322,-122.39123000000001,,03RD ST,REVERE AVE,FS,SO,FL,0,1724754766000,15652221,145,10,POINT (-122.39123 37.7322),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
69909,Lawton St&7th Ave SW-NS/PS,LAWT 7A0,LAWT 7AV,4853,37.758471,-122.46387899999999,,7TH AVE,LAWTON ST,NS,SW,,0,1724754766000,15646285,145,7,POINT (-122.463879 37.758471),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,8,14,44,44
72295,Ocean Ave&Cerritos Ave W-NS/SB,OCENCERT,OCENCERT,7103,37.727219999999996,-122.46678,,CERRITOS AVE,OCEAN AVE,NS,WE,,0,1724754766000,15653368,145,7,POINT (-122.46678 37.72722),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,67,67
70025,Folsom St&9TH St E-FS/BZ,FOLS 9S1,FOLS 9ST,4663,37.773894,-122.411321,,9TH ST,FOLSOM ST,FS,EA,BZ,0,1724754766000,15646605,145,6,POINT (-122.411321 37.773894),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,34,32,32
70253,Junipero Serra Blvd&Palmetto Av FS,J S PAL2,J S PALM,5140,37.71091,-122.47099,1,PALMETTO AVE,JUNIPERO SERRA BLVD,FS,NE,FL,0,1724754766000,15647378,145,7,POINT (-122.47099 37.71091),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,24,65,65
71541,Pacific Ave&Jones St NE-NS/PS,PACFJON1,PACFJONE,5840,37.79596,-122.41490999999999,,JONES ST,PACIFIC AVE,NS,NE,,0,1724754766000,15652224,145,3,POINT (-122.41491 37.79596),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,107,107
72354,Van Ness Ave&McAllister St NS-N/SI,V N MAC2,,8104,37.780097,-122.420304,,MCALLISTER ST,VAN NESS AVE,,,,0,1724754766000,15655607,145,5,POINT (-122.420304 37.780097),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,39,21,21
69271,14th Ave&Quintara St W-MI/PS,14AVQUI1,14AVQUIN,3247,37.748878,-122.470706,,QUINTARA ST,14TH AVE,MI,WE,,1,1724754766000,15644489,145,7,POINT (-122.470706 37.748878),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,14,44,44
71076,Union St&Larkin St SE-FS/BZ,UNINLAR1,UNINLARK,6767,37.79895,-122.42052699999999,,LARKIN ST,UNION ST,FS,SE,BZ,0,1724754766000,15654790,145,3,POINT (-122.420527 37.79895),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,32,107,107
71105,Palou Ave&Rankin St W-NS/PS,PALURAN0,PALURANK,5884,37.73825,-122.39853,,RANKIN ST,PALOU AVE,NS,WE,,0,1724754766000,15650263,145,10,POINT (-122.39853 37.73825),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,87,87
70515,Mission St&26th St NE-FS/BZ,MISS26S1,MISS26ST,5567,37.74951,-122.41810000000001,,26TH ST,MISSION ST,FS,NE,BZ,0,1724754766000,15648167,145,9,POINT (-122.4181 37.74951),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,2,20,53,53
70142,Harrison St&7th St W-FS/BZ,HARR 7S1,HARR 7ST,4971,37.775498,-122.406438,,HARRISON ST,7TH ST,NS,NO,BZ,0,1724754766000,15646937,145,6,POINT (-122.406438 37.775498),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,34,32,32
70831,39th Ave&Rivera St NW-NS,39AVRVR1,39AVRVRA,3565,37.74596,-122.49746999999999,,RIVERA ST,39TH AVE,NS,NW,,0,1724754766000,15651508,145,4,POINT (-122.49747 37.74596),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
69223,3rd St&Kirkwood Ave SW-FS/BB,.3STKRWD,3STMCKN,3135,37.737927,-122.389619,1,KIRKWOOD AVE,3RD ST,NS,NW,BZ,0,1724754766000,15644072,145,10,POINT (-122.389619 37.737927),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
69949,Cityview Way&Knollview Way NW-FS/SB,CTVWKNV1,CTVWKNVW,4335,37.748898,-122.451377,,KNOLLVIEW WAY,CITYVIEW WAY,FS,NW,,0,1724754766000,15646463,145,7,POINT (-122.451377 37.748898),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,8,38,48,48
72330,Post St&Gough St SW-NS/BZ,POSTGOU1,POSTGOUG,6124,37.786173999999995,-122.424761,,GOUGH ST,POST ST,NS,SW,BZ,1,1724754766000,15651387,145,2,POINT (-122.424761 37.786174),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,39,100,100
70204,Hayes St&Laguna St NE-NS/BZ,HAYSLGN0,HAYSLGNA,4998,37.77653,-122.426146,,LAGUNA ST,HAYES ST,NS,NE,BZ,0,1724754766000,15647175,145,5,POINT (-122.426146 37.77653),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,9,22,22
71692,Pennsylvania AVE&25 ST NS NW,PENN25S0,,7524,37.752624,-122.392758,,I-280 S OFF RAMP,PENNSYLVANIA AVE,,,,0,1724754766000,15655223,145,10,POINT (-122.392758 37.752624),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,54,54
71702,Market St&Hyde St N-NS/BZ,MRKTHYD3,,7423,37.778784,-122.414723,1,HYDE ST,MARKET ST,,,,0,1724754766000,15655253,145,6,POINT (-122.414723 37.778784),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,5,10,36,21,21
70046,Frederick St&Willard St NW-FS/BZ,FREDWLR0,FREDWLRD,4719,37.766208,-122.454908,,WILLARD ST,FREDERICK ST,FS,NW,BZ,0,1724754766000,15646730,145,5,POINT (-122.454908 37.766208),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,12,9,9
69393,Cesar Chavez St&South Van Ness Ave NE-NS/BB,CHAVSOV0,CHAVSOVN,3936,37.748304999999995,-122.415756,,SOUTH VAN NESS AVE,ARMY ST,NS,NE,BZ,0,1724754766000,15644898,145,9,POINT (-122.415756 37.748305),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,2,20,53,53
72005,Wilde Ave&Girard St NW-FS/BZ,WILDGIR1,WILDGIRD,6946,37.716615,-122.400252,,WILDE AVE,GIRARD ST,FS,NW,,0,1724754766000,15653076,145,10,POINT (-122.400252 37.716615),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,91,91
69648,Ashbury St&Clayton St N-NS/PS,ASHBCLTN,,7220,37.763014,-122.446966,,CLAYTON ST,ASHBURY ST,,NO,,0,1724754766000,15645584,145,8,POINT (-122.446966 37.763014),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,3,114,114
70323,Hudson Ave&3rd St E-NS/BZ,HUDS.3S0,HUDS.3ST,5041,37.740336,-122.388724,,NEWHALL ST,HUDSON AVE,NS,EA,BZ,0,1724754766000,15647262,145,10,POINT (-122.388724 37.740336),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
69449,18th St&Eureka St NE-NS/BZ,18STERK1,18STERKA,3332,37.760765,-122.438154,,EUREKA ST,18TH ST,NS,NE,BZ,0,1724754766000,15645049,145,8,POINT (-122.438154 37.760765),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,5,115,115
71099,225 Telegraph Hill Blvd N-NS/SB,TELEH220,TELEH225,6652,37.803005999999996,-122.406789,,TELEGRAPH PL,TELEGRAPH HILL BLVD,NS,NO,,0,1724754766000,15650224,145,3,POINT (-122.406789 37.803006),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,18,18
69409,Ashbury St&Piedmont St NW-NS/PS,ASHBPIE0,ASHBPIED,3663,37.765298,-122.446072,,PIEDMONT ST,ASHBURY ST,NS,NW,,0,1724754766000,15644951,145,8,POINT (-122.446072 37.765298),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,3,114,114
69200,24th St&Dolores St NW-FS/BZ,24STDLR0,24STDLRS,3466,37.751903,-122.425311,,DOLORES ST,24TH ST,FS,NW,BZ,1,1724754766000,15643973,145,8,POINT (-122.425311 37.751903),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,22,52,52
70617,Bayshore Blvd&Sunnydale Ave N-NS,BSHRSND1,,7396,37.70897,-122.405113,1,SUNNYDALE AVE,BAYSHORE BLVD,,,,0,1724754766000,15649011,145,10,POINT (-122.405113 37.70897),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,1,89,89
70752,Church St&22ND St SW-FS/PS,CHUR22SO,ROW 22ST,6218,37.754607,-122.42775,,22ND ST,CHURCH ST,NS,NW,,0,1724754766000,15652969,145,8,POINT (-122.42775 37.754607),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,22,52,52
71773,Holyoke St&Wayland St NW-NS,HLYKWYL0,HLYKWYLD,5029,37.72522,-122.40812,,WAYLAND ST,HOLYOKE ST,NS,NW,FL,0,1724754766000,15652432,145,9,POINT (-122.40812 37.72522),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,2,25,91,91
69800,Fulton St&33RD Ave NW-FS/PS,FULT33A0,FULT33AV,4211,37.77223,-122.49318,,33RD AVE,FULTON ST,FS,NW,FL,0,1724754766000,15645964,145,1,POINT (-122.49318 37.77223),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
71508,Ocean Ave & Muni Right of Way NE-NS/SB,OCENROW0,,7940,37.731933,-122.473656,,LAGUNITAS DR,OCEAN AVE,,,,0,1724754766000,15655483,145,7,POINT (-122.473656 37.731933),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,62,62
72223,Sansome St&Sacramento St NE-FS/BZ,SANSSAC1,SANSSACO,6333,37.794055,-122.401314,,COMMERCIAL ST,SANSOME ST,FS,NE,BZ,0,1724754766000,15653317,145,3,POINT (-122.401314 37.794055),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,6,108,108
71315,Vesta St&Phelps St NW-NS,VESTPHL0,VESTPHLP,6844,37.73037,-122.39991,,PHELPS ST,VESTA ST,NS,NW,FL,0,1724754766000,15654963,145,10,POINT (-122.39991 37.73037),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,87,87
69516,California St&Divisadero St SW-NS/BZ,CALIDIV1,CALIDIVI,3859,37.787954,-122.440721,1,DIVISADERO ST,CALIFORNIA ST,NS,SW,BZ,1,1724754766000,15645116,145,2,POINT (-122.440721 37.787954),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,6,30,103,103
69837,Chestnut St&Webster St SW-NS/BZ,CHESWEB1,CHESWEBS,3959,37.800951,-122.434697,,WEBSTER ST,CHESTNUT ST,NS,SW,BZ,0,1724754766000,15646094,145,2,POINT (-122.434697 37.800951),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,17,17
69835,California St&Spruce St NE-NS/BZ,CALISPR0,CALISPRC,3896,37.786462,-122.45352199999999,1,PARKER AVE,CALIFORNIA ST,NS,NE,BZ,0,1724754766000,15646083,145,2,POINT (-122.453522 37.786462),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,6,31,10,10
71905,Folsom St&18TH St SW-FS/BZ,FOLS18S0,FOLS18ST,4672,37.761858,-122.415086,,18TH ST,FOLSOM ST,FS,SW,,1,1724754766000,15649457,145,9,POINT (-122.415086 37.761858),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,2,20,53,53
71978,Ripley St&Folsom St SE-FS/SB,RIPLFOL1,RIPLFOLS,6211,37.74414,-122.41301,,FOLSOM ST,RIPLEY ST,FS,SE,,0,1724754766000,15652581,145,9,POINT (-122.41301 37.74414),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
69247,Cortland Ave&Bronte St SW-NS/PS,CORTBNTE,,7213,37.739711,-122.41017,,BRONTE ST,CORTLAND AVE,,SW,,0,1724754766000,15644191,145,9,POINT (-122.41017 37.739711),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
71866,Polk St&Francisco St NW-NS/BZ,POLKFNC0,POLKFNCO,5988,37.803529999999995,-122.42341,,FRANCISCO ST,POLK ST,NS,NW,BZ,0,1724754766000,15652506,145,2,POINT (-122.42341 37.80353),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,32,107,107
