Stop ID,Stop Abbr,Stop Name,Lon,Lat,Bus Stop Type,Route(S),Jurisdiction
182025,182025,CAMP DR @ STONEWALL TELL RD,-84549376,33600159,Shelter,180,Fulton
182026,182026,ROOSEVELT HWY @ MASON RD,-84544079,33600689,Sign on Post,180,Fulton
182028,182028,ROOSEVELT HWY @ HIGHPOINT RD,-84549464,33594059,Shelter,180,Fulton
182029,182029,STONEWALL TELL RD @ ROOSEVELT HWY,-84548685,33598457,Sign on Post,180,Fulton
182030,182030,ROOSEVELT HWY@VIRGINIA AVE,-84548677,33590389,Sign on Post,180,Fulton
182032,182032,ROOSEVELT HWY @ ALEXANDER AVE,-84548755,33586911,Sign on Post,180,Fulton
182038,182038,ROOSEVELT HWY @ WATSON ST,-84551349,33581593,Shelter,180,Fulton
183002,183002,ROYAL SOUTH PKY @ 3775,-84512909,33587840,Shelter,189,Fulton
183004,183004,ROYAL SOUTH PKY @ FELDWOOD RD,-84514756,33587851,Sign on Post,189,Fulton
183006,183006,FELDWOOD RD @ FLAT SHOALS RD,-84516070,33586900,Shelter,189,Fulton
183012,183012,FLAT SHOALS RD @ BUFFINGTON RD,-84510705,33583782,Sign on Post,189,Fulton
183014,183014,FLAT SHOALS RD @ FELDWOOD RD,-84515736,33586094,Shelter,181;189,Fulton
183016,183016,FLAT SHOALS RD @ BUFFINGTON RD,-84510166,33583949,Sign on Post,189,Fulton
183018,183018,ROOSEVELT HWY@YANKEE DR,-84527594,33609057,Sign on Post,180,Fulton
183020,183020,ROOSEVELT HWY @ MALLORY RD,-84530069,33607793,Sign on Post,180,Fulton
183022,183022,ROOSEVELT HWY@COOK RD,-84532776,33606617,Sign on Post,180,Fulton
183024,183024,ROOSEVELT HWY@HUNTER RD,-84538446,33603669,Sign on Post,180,Fulton
183026,183026,ROOSEVELT HWY@MALLORY RD,-84530430,33607414,Sign on Post,180,Fulton
183028,183028,ROOSEVELT HWY@COOK RD,-84532493,33606414,Sign on Post,180,Fulton
183030,183030,ROOSEVELT HWY@HUNTER RD,-84538099,33603741,Sign on Post,180,Fulton
183032,183032,ROOSEVELT HWY @ 4285,-84527734,33608613,Shelter,180,Fulton
183036,183036,BUFFINGTON RD @ FLAT SHOALS RD,-84510192,33584341,Sign on Post,181,Fulton
183038,183038,BUFFINGTON RD @ FLAT SHOALS RD,-84509475,33585200,Shelter,181,Fulton
183950,183950,SOUTH FULTON PARK & RIDE,-84512330,33586794,Park and Ride,189;189,Fulton
184002,184002,FLAT SHOALS RD @ RED OAK RD,-84491773,33582165,Simme Seat,189,Fulton
184004,184004,FLAT SHOALS RD @ KIMBERLY MILL RD,-84487706,33582622,Sign on Post,189,Fulton
184005,184005,FLAT SHOALS RD @ SHOALS CREEK DR,-84484040,33583980,Sign on Post,189,Fulton
184006,184006,KIMBERLY MILL RD @ FLAT SHOALS RD,-84487225,33581967,Sign on Post,189;189,Fulton
184008,184008,HARPER VALLEY DR @ MICHAEL DR,-84480785,33586348,Bench,189,Fulton
184010,184010,CARRIAGE LN @ HILLANDALE DR,-84479047,33591802,Bench,189,Fulton
184012,184012,FLAT SHOALS RD @ GUILFORD LN,-84475632,33588914,Bench,189,Fulton
184014,184014,FLAT SHOALS RD @ OLD NATIONAL HWY,-84471197,33588890,Shelter,189,Fulton
184018,184018,OLD NATIONAL HWY @ BISCAYNE DR,-84471151,33609378,Shelter,89,Fulton
184020,184020,OLD NATIONAL HWY @ JEROME RD,-84472084,33604322,Sign on Post,89,Fulton
184022,184022,OLD NATIONAL HWY @ 5615,-84472316,33602921,Bench,89,Fulton
184026,184026,OLD NATIONAL HWY @ PLEASANT HILL RD,-84470970,33599700,Shelter,89;189,Fulton
184027,184027,OLD NATIONAL HWY @ BURDETT RD,-84469785,33597406,Sign on Post,89;189,Fulton
184028,184028,BUFFINGTON RD @ OLD BILL COOK RD,-84497262,33593684,Sign on Post,181,Fulton
184029,184029,OLD NATIONAL HWY @ BURDETT RD,-84468803,33596357,Shelter,89;189,Fulton
184030,184030,OLD NATIONAL HWY @ 5917,-84468704,33594978,Bench,89;189,Fulton
184032,184032,OLD NATIONAL HWY @ LANTERN LN,-84468414,33593441,Bench,89;189,Fulton
184034,184034,OLD NATIONAL HWY @ WEXFORD DR,-84468731,33590997,Shelter,89;189,Fulton
184036,184036,OLD NATIONAL HWY @ FLAT SHOALS RD,-84469115,33588118,Shelter,89,Fulton
184038,184038,OLD NATIONAL HWY @ FLAT SHOALS RD,-84468727,33589607,Shelter,89;189,Fulton
184042,184042,OLD NATIONAL HWY @ SHERIFF RD,-84468224,33593383,Shelter,89;189,Fulton
184044,184044,OLD NATIONAL HWY@BURDETT RD,-84468369,33594955,Sign on Post,89;189,Fulton
184046,184046,BUFFINGTON RD @ OLD BILL COOK RD,-84497164,33593161,Shelter,181,Fulton
184048,184048,OLD NATIONAL HWY @ PLEASANT HILL RD,-84471123,33600157,Shelter,89;189,Fulton
184050,184050,OLD NATIONAL HWY @ JEROME RD,-84472036,33603462,Shelter,89,Fulton
184052,184052,OLD NATIONAL HWY @ SURREY TRL,-84471544,33605464,Bench,89,Fulton
184056,184056,FLAT SHOALS RD @ OLD NATIONAL HWY,-84470462,33588991,Shelter,189,Fulton
184057,184057,FLAT SHOALS RD @ SHOALS CREEK DR,-84484115,33584234,Sign on Post,189,Fulton
184058,184058,FLAT SHOALS RD @ GUILFORD LN,-84475597,33589135,Sign on Post,189,Fulton
184060,184060,FLAT SHOALS RD @ KIMBERLY MILL RD,-84487839,33582877,Sign on Post,189,Fulton
184061,184061,FLAT SHOALS RD @ RED OAK RD,-84491918,33582292,Sign on Post,189,Fulton
184062,184062,OLD NATIONAL HWY @ BISCAYNE DR,-84471069,33608929,Shelter,89,Fulton
184064,184064,HILLANDALE DR @ CARRIAGE LN,-84478912,33591725,Sign on Post,189,Fulton
184066,184066,FLAT SHOALS RD @ HILLANDALE DR,-84476840,33588450,Sign on Post,189,Fulton
184070,184070,FLAT SHOALS RD @ 3060,-84490561,33582418,Sign on Post,189,Fulton
184074,184074,OLD FARM RD @ GREEN TRAIL DR,-84482466,33589582,Sign on Post,189,Fulton
184076,184076,OLD FARM RD @ GREEN TRAIL DR,-84482266,33589434,Sign on Post,189,Fulton
184082,184082,SCOFIELD RD @ BRITLEY TER,-84463166,33605918,Sign on Post,189,Fulton
184084,184084,SCOFIELD RD @ BRITNEY FOREST DR,-84463161,33607705,Sign on Post,189,Fulton
184086,184086,SCOFIELD RD @ BRITTANY TRL,-84463185,33608788,Sign on Post,189,Fulton
184088,184088,BUFFINGTON RD @ SABLE RUN RD,-84499744,33601094,Sign on Post,181,Fulton
184090,184090,BUFFINGTON RD @ SABLE RUN RD,-84500023,33602087,Sign on Post,181,Fulton
184094,184094,HILLANDALE DR @ OCEAN VALLEY DR,-84477650,33589567,Sign on Post,189,Fulton
184096,184096,HILLANDALE DR @ OCEAN VALLEY DR,-84477889,33589581,Sign on Post,189,Fulton
184098,184098,BUFFINGTON RD @ ROYAL SOUTH PKWY,-84498186,33597167,Sign on Post,181,Fulton
184099,184099,BUFFINGTON RD @ SABLE CHASE LN,-84498375,33597911,Shelter,181,Fulton
184100,184100,BUFFINGTON RD @ ESTES DR,-84499789,33604535,Sign on Post,181,Fulton
184102,184102,BUFFINGTON RD @ BIRDSEYE TRL,-84501162,33590486,Bench,181,Fulton
184106,184106,FLAT SHOALS RD @ 2555,-84473195,33589123,Sign on Post,189,Fulton
190004,190004,W BROAD ST @ SHAW DR,-84569328,33572903,Sign on Post,180;181,Fulton
190010,190010,NW BROAD ST @ DODD ST,-84579869,33567689,Shelter,180;181,Fulton
190012,190012,NW BROAD ST @ 152,-84577697,33568725,Sign on Post,180;181,Fulton
190020,190020,W BROAD ST @ BROOKS DR,-84587129,33560566,Sign on Post,180,Fulton
190021,190021,HWY 138 @ PARKWAY RD,-84562336,33569725,Shelter,181,Fulton
190024,190024,S MAIN ST @ 421,-84305342,34066448,Sign on Post,185,Fulton
190034,190034,ROOSEVELT HWY @ HARBOR LAKES PKWY,-84598339,33553297,Shelter,180,Fulton
190052,190052,BEVERLY ENGRAM PKWY @ JONESBORO RD,-84564636,33571894,Sign on Post,181,Fulton
190058,190058,W BROAD ST @ DODD ST,-84579900,33567914,Sign on Post,180;181,Fulton
190060,190060,SMITH ST @ SW BROAD ST,-84582662,33565997,Shelter,181;181,Fulton
190064,190064,ROOSEVELT HWY @ BEVERLY ENGRAM PKWY,-84565920,33574513,Sign on Post,180,Fulton
191003,191003,JONESBORO RD @ LONDONDERRY WAY,-84537430,33568170,Sign on Post,89,Fulton
191005,191005,JONESBORO RD @ 4751,-84543278,33569978,Shelter,181,Fulton
191009,191009,BEVERLY ENGRAM PKWY @ PARKWAY RD,-84562034,33569830,Sign on Post,181,Fulton
191011,191011,W BROAD ST @ ESTES DR,-84572786,33571267,Sign on Post,180;181,Fulton
191013,191013,W BROAD ST @ ELDER ST,-84574825,33570342,Sign on Post,180;181,Fulton
191020,191020,JONESBORO RD @ 4770,-84543464,33569881,Sign on Post,181,Fulton
191030,191030,ROOSEVELT HWY @ GRESHAM ST,-84554587,33579787,Sign on Post,180,Fulton
191032,191032,ROOSEVELT HWY@THOMPSON,-84558172,33578123,Sign on Post,180,Fulton
191034,191034,ROOSEVELT HWY@WESTBROOK PL,-84560360,33577089,Sign on Post,180,Fulton
191036,191036,ROOSEVELT HWY@LOWER DIXIE LAKE RD,-84562805,33576046,Sign on Post,180,Fulton
191038,191038,NW BROAD ST @ BEVERLY ENGRAM PKWY,-84566973,33574278,Bench,180;181,Fulton
191042,191042,ROOSEVELT HWY @ GRESHAM ST,-84554879,33579509,Simme Seat,180,Fulton
191044,191044,ROOSEVELT HWY @ THOMPSON DR,-84557988,33578036,Sign on Post,180,Fulton
191046,191046,ROOSEVELT HWY @ WESTBROOK PL,-84559840,33577180,Shelter,180,Fulton
191048,191048,ROOSEVELT HWY @ LOWER DIXIE LAKE RD,-84562623,33575924,Sign on Post,180,Fulton
191058,191058,ROOSEVELT HWY @ 6935,-84613567,33543790,Sign on Post,180,Fulton
191064,191064,ROOSEVELT HWY @ 6737,-84607097,33547528,Sign on Post,180,Fulton
191070,191070,BEVERLY ENGRAM PKWY @ JONESBORO RD,-84545817,33570448,Sign on Post,181,Fulton
191072,191072,HWY 138 @ GOODSON CONNECTOR RD,-84547794,33570253,Sign on Post,181,Fulton
191078,191078,ROOSEVELT HWY @ 6935,-84613286,33543505,Sign on Post,180,Fulton
191082,191082,NW BROAD ST @ NE BROAD ST,-84574067,33570489,Sign on Post,180;181,Fulton
191084,191084,JONESBORO RD @ STUDIO WAY,-84536635,33567743,Shelter,89,Fulton
191086,191086,HWY 138 @ 5250,-84556164,33569033,Sign on Post,181,Fulton
191088,191088,HWY 138 @ GRESHAM ST,-84555483,33569086,Sign on Post,181,Fulton
191090,191090,ROOSEVELT HWY @ VILLAGE CENTER BLVD,-84598025,33553620,Sign on Post,180,Fulton
191091,191091,HWY 138 @ JONESBORO RD,-84565347,33572564,Sign on Post,181,Fulton
192002,192002,FLAT SHOALS RD @ CONNELL RD,-84502921,33580326,Shelter,189,Fulton
192004,192004,FLAT SHOALS RD @ CONNELL RD,-84502434,33580444,Sign on Post,189,Fulton
192008,192008,FLAT SHOALS RD@3650,-84507663,33582985,Sign on Post,189,Fulton
192010,192010,FLAT SHOALS RD @ BUFFINGTON RD,-84507565,33583269,Sign on Post,189,Fulton
193002,193002,FLAT SHOALS RD @ HIDDEN BROOK TRL,-84498211,33578668,Shelter,189,Fulton
193004,193004,FLAT SHOALS RD @ EL CAUDILLO CT,-84495430,33579498,Sign on Post,189,Fulton
193006,193006,FLAT SHOALS RD @ TAHOE DR,-84494286,33580421,Shelter,189,Fulton
193008,193008,KIMBERLY MILL RD @ KIMBERLY MILL LN,-84489159,33576004,Sign on Post,189;189,Fulton
193010,193010,CADIZ CIR @ KIMBERLY MILL RD,-84490109,33573943,Sign on Post,189;189,Fulton
193012,193012,CADIZ CIR @ CADIZ LN N,-84492126,33573753,Sign on Post,189;189,Fulton
193014,193014,CADIZ CIR @ CADIZ LN S,-84491862,33571747,Sign on Post,189;189,Fulton
193016,193016,CADIZ CIR @ KIMBERLY MILL RD,-84490625,33571490,Shelter,189;189,Fulton
193018,193018,KIMBERLY MILL RD @ ADENA LN W,-84490166,33572384,Sign on Post,189;189,Fulton
193020,193020,KIMBERLY MILL RD @ PINEY FORK LN,-84489769,33573425,Sign on Post,189;189,Fulton
193022,193022,KIMBERLY MILL RD @ VALLEY BEND RD,-84488337,33577160,Sign on Post,189;189,Fulton
193024,193024,KIMBERLY MILL RD @ 6400,-84487091,33579666,Sign on Post,189;189,Fulton
193026,193026,FLAT SHOALS RD @ TAHOE DR,-84494209,33580933,Sign on Post,189,Fulton
193028,193028,FLAT SHOALS RD @ EL CAUDILLO CT,-84495590,33580017,Sign on Post,189,Fulton
193030,193030,KIMBERLY MILL RD @ KEENAN RD,-84489481,33575119,Sign on Post,189;189,Fulton
193032,193032,KIMBERLY MILL RD @ KEENAN RD,-84489190,33574742,Sign on Post,189;189,Fulton
197030,197030,ROOSEVELT HWY @ BISHOP RD,-84616263,33541613,Sign on Post,180,Fulton
197036,197036,ROOSEVELT HWY@HOBGOOD RD,-84633702,33537422,Sign on Post,180,Fulton
197040,197040,ROOSEVELT HWY@JOHN RIVERS RD,-84604790,33549029,Sign on Post,180,Fulton
197100,197100,ROOSEVELT HWY @ JOHN RIVERS RD,-84605057,33549064,Sign on Post,180,Fulton
197110,197110,ROOSEVELT HWY@BISHOP RD,-84617043,33541334,Sign on Post,180,Fulton
197130,197130,ROOSEVELT HWY@HOBGOOD RD,-84634140,33537542,Sign on Post,180,Fulton
197140,197140,ROOSEVELT HWY@WALNUT WAY,-84658061,33529376,Sign on Post,180,Fulton
210001,210001,S STONE MNT LITHONIA RD @ WELLS CIR,-84161423,33780879,Simme Seat,117,DeKalb
210003,210003,S STONE MTN LITHONIA RD @ SHADOW ROCK DR,-84163074,33771734,Sign on Post,117,DeKalb
210004,210004,MOURY AVE@PRYOR RD,-84393017,33716957,Sign Strapped to Pole,42,Atlanta
210007,210007,MIDWAY RD @ WREN RD,-84251576,33759311,Sign on Post,86,DeKalb
210011,210011,S STONE MOUNTAIN LITHONIA RD @ PATTILLO WAY,-84163679,33768083,Simme Seat,117,DeKalb
210012,210012,PANOLA RD@MARBUT RD,-84168292,33734254,Sign on Post,117,DeKalb
210013,210013,PANOLA RD @ MARBUT RD,-84168313,33734513,Bench,117,DeKalb
210014,210014,PANOLA RD@PANOLA WAY LN,-84167419,33730511,Sign on Post,117,DeKalb
210015,210015,S STONE MOUNTAIN LITHONIA RD@PATTIL,-84163658,33767680,Simme Seat,117,DeKalb
210016,210016,PANOLA RD @ FOREST EAST LN,-84164890,33761085,Sign on Post,117,DeKalb
210017,210017,PANOLA RD@FOREST EAST LN,-84164857,33760923,Sign on Post,117,DeKalb
210018,210018,S STONE MTN LITHONIA RD @ SHADOW RK,-84162877,33772145,Sign on Post,117,DeKalb
210019,210019,PANOLA RD @ PANOLA DOWNS RD,-84167278,33730439,Bench,117,DeKalb
210020,210020,PANOLA RD@MALLARD TRL,-84167222,33726035,Sign on Post,117,DeKalb
210021,210021,PANOLA RD@MALLARD TRL,-84167157,33725963,Sign on Post,117,DeKalb
210022,210022,PANOLA RD @ COVINGTON HWY,-84166836,33722064,Shelter,117,DeKalb
210023,210023,PANOLA RD @ COVINGTON HWY,-84167097,33723394,Shelter,117,DeKalb
210024,210024,PANOLA RD @ REDAN RD,-84165551,33756943,Bench,117,DeKalb
210025,210025,PANOLA RD @ REDAN RD,-84165349,33756283,Shelter,117,DeKalb
210026,210026,PANOLA RS@WINDFERN CT,-84165536,33753200,Sign on Post,117,DeKalb
210027,210027,PANOLA RD@JOECLAY DR,-84165450,33753047,Sign on Post,117,DeKalb
210028,210028,PANOLA RD@BIFFLE RD,-84165439,33747605,Sign on Post,117,DeKalb
210029,210029,PANOLA RD@BIFFLE RD,-84165352,33747507,Sign on Post,117,DeKalb
210030,210030,PANOLA RD@YOUNG RD,-84169381,33738516,Sign on Post,117,DeKalb
210031,210031,PANOLA RD@YOUNG RD,-84169283,33738525,Sign on Post,117,DeKalb
210032,210032,PRINCETON LAKES PKY @ CAR MIA DR,-84510328,33657110,Shelter,66;82,Atlanta
210033,210033,NORTHSIDE PKWY @ RIVER GREEN DR,-84449220,33864182,Sign on Post,12,Atlanta
210034,210034,NORTHSIDE PKWY @ RIVER GREEN DR,-84448769,33864243,Sign on Post,12,Atlanta
210037,210037,BRANNEN RD SE @ WELLAND AVE SE,-84312141,33715544,Sign on Post,9,DeKalb
210038,210038,S STONE MOUNTAIN LITHONIA RD @ 490,-84161321,33782884,Simme Seat,117,DeKalb
210039,210039,S STONE MOUNTAIN LITHONIA RD@490,-84161224,33782803,Simme Seat,117,DeKalb
210040,210040,S STONE MOUNTAIN LITHONIA RD @ WELLS CIR,-84161477,33781094,Simme Seat,117,DeKalb
210043,210043,COVINGTON HWY@TURNER HILL RD,-84088798,33702189,Sign on Post,111;115,DeKalb
210044,210044,MOURY AVE@PRYOR RD,-84393267,33717073,Sign on Post,42,Atlanta
210045,210045,BOULDERCREST RD@CHERRY VALLEY DR,-84316150,33690099,Sign on Post,32,DeKalb
210046,210046,COUNTY LINE RD@IVYWOOD DR,-84537291,33682255,Sign on Post,183,Atlanta
210049,210049,NORTHSIDE PKWY@3715,-84431197,33854821,Sign on Post,12,Atlanta
210050,210050,NORTHSIDE PKWY @ 3715,-84431229,33854455,Sign on Post,12,Atlanta
210053,210053,POWERS FERRY RD @ DUPREE DR,-84425156,33910959,Sign on Post,148,Fulton
210054,210054,POWERS FERRY RD NW @ DUPREE DR NW,-84424331,33911532,Sign on Post,148,Fulton
210056,210056,S INDIAN CREEK DR@CROSSINGS WAY,-84223328,33761464,Sign on Post,24,DeKalb
210057,210057,S INDIAN CREEK DR @ CREEK CT,-84223168,33761452,Sign on Post,24,DeKalb
210058,210058,S INDIAN CREEK DR @ SENECA WAY,-84222620,33758815,Sign on Post,24,DeKalb
210059,210059,S INDIAN CREEK DR@SENECA WAY,-84222516,33758886,Sign on Post,24,DeKalb
210060,210060,S INDIAN CREEK DR@CHEDWORTH WAY,-84220111,33752546,Sign on Post,24,DeKalb
210061,210061,S INDIAN CREEK DR@COLONY EAST DR,-84219916,33752080,Bench,24,DeKalb
210062,210062,S INDIAN CREEK DR @ INCA CT,-84221115,33749575,Sign on Post,24,DeKalb
210063,210063,S INDIAN CREEK DR@INCA CT,-84221060,33749477,Sign on Post,24,DeKalb
210064,210064,S HAIRSTON RD@LAKE POINT DR,-84195052,33766019,Bench,119,DeKalb
210065,210065,S HAIRSTON RD @ BRASAC DR,-84194790,33766943,Shelter,119,DeKalb
210066,210066,S HAIRSTON RD@MAINSTREET PARK DR,-84193763,33769847,Simme Seat,119,DeKalb
210067,210067,S HAIRSTON RD@MAINSTREET PARK DR,-84194078,33769589,Simme Seat,119,DeKalb
210068,210068,S HAIRSTON RD@HAIRSTON PL,-84193900,33772444,Simme Seat,119,DeKalb
210069,210069,S HAIRSTON RD@ELAM RD,-84194150,33772346,Simme Seat,119,DeKalb
210070,210070,S HAIRSTON RD@MARTINS CROSSING RD,-84192414,33776712,Sign on Post,119,DeKalb
210071,210071,S HAIRSTON RD@MARTIN CROSSING RD,-84192543,33777088,Sign on Post,119,DeKalb
210072,210072,S HAIRSTON RD @ FAIRFOREST DR,-84193741,33782854,Bench,119,DeKalb
210073,210073,S HAIRSTON RD @ FAIRFOREST DR,-84194429,33783769,Bench,119,DeKalb
210074,210074,S HAIRSTON RD @ ROCKBRIDGE RD,-84195474,33786859,Bench,119,DeKalb
210075,210075,S HAIRSTON RD @ ROCKBRIDGE RD,-84195773,33786329,Bench,119,DeKalb
210077,210077,WELCOME ALL RD@5225,-84525132,33613385,Bench,82,Fulton
210078,210078,WELCOME ALL RD@5225,-84524437,33611877,Sign on Post,82,Fulton
210079,210079,WELCOME ALL RD @ 5145,-84525148,33615731,Simme Seat,82,Fulton
210080,210080,N HAIRSTON RD@KEIGHLEY DR,-84194891,33791116,Sign on Post,119,DeKalb
210081,210081,N HAIRSTON RD@KEIGHLEY DR,-84195097,33791376,Sign on Post,119,DeKalb
210082,210082,N HAIRSTON RD@KENILWORTH DR,-84193995,33793648,Sign on Post,119,DeKalb
210083,210083,N HAIRSTON RD@KENILWORTH DR,-84194179,33793908,Sign on Post,119,DeKalb
210084,210084,N HAIRSTON RD@HAIRSTON XING RD,-84193609,33796834,Sign on Post,119,DeKalb
210085,210085,N HAIRSTON RD@HAIRSTON XING RD,-84193880,33796853,Sign on Post,119,DeKalb
210100,210100,WELCOME ALL RD @ 5145,-84525294,33615854,Simme Seat,82,Fulton
210101,210101,WELCOME ALL RD @ KENSINGTON COVE,-84526346,33625402,Bench,82,Fulton
210102,210102,WELCOME ALL RD@KENSINGTON COVE,-84526486,33625685,Sign on Post,82,Fulton
210103,210103,WELCOME ALL RD @ KENWOOD TRL,-84527354,33628031,Shelter,82,Fulton
210104,210104,WELCOME ALL RD@KENWOOD TRL,-84527485,33628094,Sign on Post,82,Fulton
210105,210105,WELCOME ALL RD @ WILL LEE RD,-84529272,33630848,Shelter,82,Fulton
210106,210106,WELCOME ALL RD @ WILL LEE RD,-84529402,33630785,Sign on Post,82,Fulton
210107,210107,WELCOME ALL RD @ SCARBOROUGH RD,-84532209,33633143,Shelter,82,Fulton
210108,210108,WELCOME ALL RD @ JAILETTE RD,-84532470,33633322,Sign on Post,82,Fulton
210110,210110,WELCOME ALL RD @ 4345,-84527341,33636487,Sign on Post,82,Fulton
210111,210111,WELCOME ALL RD @ 4195,-84524010,33640391,Sign on Post,82,Fulton
210112,210112,WELCOME ALL RD @ 4195,-84524075,33640427,Sign on Post,82,Fulton
210113,210113,WELCOME ALL RD@SOUTHMEADOW PKWY,-84520817,33648400,Bench,82,Fulton
210114,210114,WELCOME ALL RD @ SOUTHMEADOW PKWY,-84520980,33648561,Sign on Post,82,Fulton
210115,210115,FAIRINGTON PKWY@RUE FONTAINE,-84163646,33699999,Sign on Post,117,DeKalb
210116,210116,FAIRINGTON PKWY@PHILIP BRADLEY DR,-84159965,33699054,Sign on Post,117,DeKalb
210117,210117,FAIRINGTON PKWY @ TREEVIEW DR,-84155894,33697490,Shelter,117,DeKalb
210118,210118,FAIRINGTON PKWY@FAIRINGTON CLUB DRIVE,-84153208,33696045,Sign on Post,117,DeKalb
210119,210119,FAIRINGTON PKWY @ FAIRINGTON RIDGE CIR,-84154289,33697099,Sign on Post,117,DeKalb
210121,210121,FAIRINGTON PKWY@MEADOWOOD CIR,-84159628,33699197,Sign on Post,117,DeKalb
210122,210122,FAIRINGTON PKWY @ RUE FONTAINE,-84163504,33700205,Simme Seat,117,DeKalb
210124,210124,CHUPP RD@HUBER ST,-84117696,33706433,Sign on Post,111,DeKalb
210125,210125,CHUPP RD@HUBER ST,-84117805,33706353,Sign on Post,111,DeKalb
210126,210126,HILLANDALE DR@JW WILLIAMS SR LN,-84167075,33704887,Sign on Post,111,DeKalb
210127,210127,W FAIRINGTON PKWY@BUCKINGHAM WAY,-84166439,33699403,Sign on Post,117,DeKalb
210128,210128,W FAIRINGTON PKWY@TURNBERRY PL,-84168279,33697562,Sign on Post,117,DeKalb
210129,210129,W FAIRINGTON PKWY@PANOLA RD,-84173070,33697210,Sign on Post,117,DeKalb
210130,210130,E SIDE DR @ OLD WESLEY CHAPEL RD,-84217605,33708745,Shelter,186,DeKalb
210131,210131,PLEASANTWOOD DR @ E SIDE DR,-84214411,33708321,Bench,186,DeKalb
210132,210132,PLEASANTWOOD DR @ SNAPFINGER RD,-84214645,33704633,Bench,186,DeKalb
210133,210133,SNAPFINGER RD @ WESLEY CHAPEL RD,-84216064,33705729,Sign on Post,186,DeKalb
210134,210134,SYLVAN RD@GENESSEE AVE,-84418020,33716152,Sign on Post,79,Atlanta
210135,210135,SYLVAN RD@ARDEN AVE,-84418118,33717109,Sign on Post,79,Atlanta
210136,210136,SYLVAN RD @ DILL AVE,-84417968,33718175,Sign on Post,79,Atlanta
210137,210137,SYLVAN RD@DILL AVE,-84418109,33718336,Sign on Post,79,Atlanta
210140,210140,AVON AVE SW @ MURPHY AVE SW,-84422200,33722327,Sign on Post,79,Atlanta
210141,210141,MURPHY AVE @ AVON AVE,-84422441,33722226,Sign on Post,79,Atlanta
210142,210142,MURPHY AVE@DILL AVE,-84424054,33718886,Sign on Post,79,Atlanta
210143,210143,MURPHY AVE SW @ DILL AVE SW,-84423696,33719504,Sign on Post,79,Atlanta
210144,210144,PEACHTREE IND BLVD @ SEXTON WOODS,-84310296,33890935,Sign on Post,25,DeKalb
210147,210147,FLAT SHOALS RD @ HEMPERLEY RD,-84479705,33586477,Sign on Post,189,Fulton
210148,210148,FLAT SHOALS RD @ HEMPERLEY RD,-84479309,33586403,Bench,189,Fulton
210149,210149,TUCKERSTONE PKWY @ MOUNTAIN INDUSTRIAL BLVD,-84198611,33857978,Shelter,75;75,DeKalb
210159,210159,PANOLA RD @ 2523,-84165669,33714763,Sign on Post,117,DeKalb
210160,210160,PANOLA RD@SNAPFINGER WOODS DR,-84168212,33709011,Sign on Post,117,DeKalb
210161,210161,PANOLA RD @ SNAPFINGER WOODS DR,-84167927,33709271,Shelter,117,DeKalb
210163,210163,PEACHTREE INDUSTRIAL BLVD @ LONGVIEW DR,-84300053,33900117,Sign on Post,25;103,DeKalb
210164,210164,PEACHTREE INDUSTRIAL BLVD @ LONGVIEW DR,-84299563,33900824,Sign on Post,25;103,DeKalb
210165,210165,MOTORS IND WAY @ 5000,-84285769,33910521,Sign on Post,25,DeKalb
210166,210166,MOTORS INDUSTRIAL WAY @ 5000,-84285638,33910709,Sign on Post,25,DeKalb
210167,210167,PEACHTREE INDUSTRIAL BLVD @CHAMBLEE TUCKER RD,-84311676,33890006,Sign on Post,25;825,DeKalb
210168,210168,PRINCETON LAKES PKWY @ 3725,-84508734,33657945,Sign on Post,66;82,Atlanta
210169,210169,PRINCETON LAKES PKY @ REDWINE RD,-84508976,33659198,Sign on Post,82;84,Atlanta
