X,Y,OBJECTID,SignID,StopID,StopAbbr,StopName,OnSt,AtSt,Lines,Routes,StopPos,PrefTrans,Bench,Shelter,Transfer,ADA,PubWay,CountyCode,Juris,GPS_Lon,GPS_Lat,CountyName
-90.154906,38.622643,4653,269,14908,MI9TEB,MISSOURI @ 9TH STREET EB,MISSOURI AVE,N 9TH ST,5_IL,3505,FS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.154906,38.622643,St. Clair
-90.1422899999999,38.613682,4654,269,14909,18GANB,18TH STREET @ GATY NB,N 18TH ST,GATY AVE,5_IL,3505,FS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.14229,38.613682,St. Clair
-90.272368,38.7270790000001,4655,269,14920,LUKINB,LUCAS-HUNT @ KINAMORE NB,LUCAS AND HUNT RD,KINAMORE DR,64,3064,FS,NO,NO,NO,NO,NO,NO,29189,JENNINGS,-90.272368,38.727079,St. Louis County
-90.6274569999999,38.58038,4656,269,14938,TAWWNB,TAYLOR @ WILDWOOD SHOPPING CENTER NB,TAYLOR RD,WILDWOOD SHOPPING CTR,57,3057,MB,NO,NO,NO,NO,YES,YES,29189,WILDWOOD,-90.627457,38.58038,St. Louis County
-90.333196,38.622147,4657,269,14942,MCCOSB,MAPLEWOOD COMMONS @ CORCORAN SB,MAPLEWOOD COMMONS DR,CORCORAN DR,"2, 31","3002, 3031",NS,NO,NO,NO,YES,NO,YES,29189,MAPLEWOOD,-90.333196,38.622147,St. Louis County
-90.301843,38.6690850000001,4658,269,14966,PLSUEB,PLYMOUTH @ SUTTER EB,PLYMOUTH AVE,SUTTER AVE,94,3094,FS,NO,NO,NO,NO,YES,YES,29189,WELLSTON,-90.301843,38.669085,St. Louis County
-90.294003,38.665423,4659,269,14968,SKETSB,SKINKER @ ETZEL SB,SKINKER PKWY,ETZEL AVE,16,3016,FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS CITY,-90.294003,38.665423,St. Louis
-90.39742,38.567891,4660,269,15000,BIOCWB,BIG BEND @ OAK HILL CEMETERY WB,BIG BEND BLVD,OAK HILL CEMETERY,56,3056,NS,NO,NO,NO,NO,NO,YES,29189,KIRKWOOD,-90.39742,38.567891,St. Louis County
-90.2744759999999,38.724902,4661,269,15013,WFLUSB,WEST FLORISSANT @ LUCAS-HUNT SB,W FLORISSANT AVE,LUCAS AND HUNT,74,3074,FS,NO,NO,NO,YES,YES,YES,29189,JENNINGS,-90.274476,38.724902,St. Louis County
-90.5548029999999,38.656215,4662,269,15015,OLSWEB,OLIVE @ SWINGLEY RIDGE EB,MO-340,SWINGLEY RIDGE RD,91,3091,FS,NO,NO,NO,NO,NO,YES,29189,CHESTERFIELD,-90.554803,38.656215,St. Louis County
-90.303218,38.646148,4663,269,15018,FOHOEB,FORSYTH @ WRIGHTON WAY EB,FORSYTH BLVD,WRIGHTON WAY,"1, 2","3001, 3002",MB,NO,NO,NO,NO,NO,YES,29510,UNIVERSITY CITY,-90.303218,38.646148,St. Louis
-90.3465209999999,38.6241680000001,4664,269,15027,STURWB,STRASSNER @ URBAN WB,STRASSNER DR,URBAN DR,2,3002,NS,NO,NO,NO,NO,NO,YES,29189,BRENTWOOD,-90.346521,38.624168,St. Louis County
-90.273242,38.6491580000001,4665,269,15033,WAUNWB,WATERMAN @ UNION WB,WATERMAN BLVD,UNION BLVD,1,3001,NS,NO,NO,NO,YES,NO,YES,29510,ST LOUIS,-90.273242,38.649158,St. Louis
-90.299811,38.650875,4666,269,15034,WASKWB,WATERMAN @ SKINKER WB,WATERMAN BLVD,N SKINKER BLVD,1,3001,NS,NO,YES,YES,YES,NO,YES,29510,ST LOUIS,-90.299811,38.650875,St. Louis
-90.34655,38.624126,4667,269,15036,STUREB,STRASSNER @ URBAN EB,STRASSNER DR,URBAN DR,2,3002,FS,NO,NO,NO,NO,NO,YES,29189,BRENTWOOD,-90.34655,38.624126,St. Louis County
-90.315894,38.663864,4668,269,15037,PASCSB,PENNSYLVANIA @ UCITY SHOPPING CTR SB,PENNSYLVANIA AVE,UCITY SQUARE SHOPPING CENTER DRIVEWAY,2,3002,NS,NO,YES,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.315894,38.663864,St. Louis County
-90.310673,38.662427,4669,269,15038,VEFEEB,VERNON @ FERGUSON EB,VERNON AVE,FERGUSON AVE,2,3002,FS,NO,NO,NO,NO,NO,NO,29189,UNIVERSITY CITY,-90.310673,38.662427,St. Louis County
-90.3067339999999,38.6620150000001,4670,269,15039,VEKLEB,VERNON @ KINGSLAND EB,VERNON AVE,KINGSLAND AVE,2,3002,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.306734,38.662015,St. Louis County
-90.304492,38.661252,4671,269,15040,VEWGEB,VERNON @ WESTGATE EB,VERNON AVE,WESTGATE AVE,"2, 5","3002, 3005",NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.304492,38.661252,St. Louis County
-90.3005479999999,38.659029,4672,269,15041,VEEGEB,VERNON @ EASTGATE EB,VERNON AVE,EASTGATE AVE,2,3002,NS,NO,NO,NO,NO,NO,NO,29189,UNIVERSITY CITY,-90.300548,38.659029,St. Louis County
-90.3005009999999,38.6584530000001,4673,269,15047,EGCANB,EASTGATE @ CATES NB,EASTGATE AVE,CATES AVE,5,3005,NS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.300501,38.658453,St. Louis County
-90.297715,38.6564250000001,4674,269,15049,ENROEB,ENRIGHT @ ROSEDALE EB,ENRIGHT AVE,ROSEDALE AVE,"2, 16, 91","3002, 3016, 3091",NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.297715,38.656425,St. Louis
-90.2973269999999,38.6564540000001,4675,269,15051,ENROWB,ENRIGHT @ ROSEDALE WB,ENRIGHT AVE,ROSEDALE AVE,"2, 16, 91","3002, 3016, 3091",FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.297327,38.656454,St. Louis
-90.3459989999999,38.6342710000001,4676,269,15056,SBGPSB,BRENTWOOD @ DARST COURT SB,S BRENTWOOD BLVD,DARST CT,2,3002,MB,NO,YES,YES,NO,YES,YES,29189,RICHMOND HEIGHTS,-90.345999,38.634271,St. Louis County
-90.299636,38.6587040000001,4677,269,15061,VEEGWB,VERNON @ EASTGATE WB,VERNON AVE,EASTGATE AVE,2,3002,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.299636,38.658704,St. Louis County
-90.30484,38.6615170000001,4678,269,15062,VEWGWB,VERNON @ WESTGATE WB,VERNON AVE,WESTGATE AVE,2,3002,FS,NO,NO,NO,NO,NO,NO,29189,UNIVERSITY CITY,-90.30484,38.661517,St. Louis County
-90.307511,38.6621680000001,4679,269,15063,VEKLWB,VERNON @ KINGSLAND WB,VERNON AVE,KINGSLAND AVE,2,3002,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.307511,38.662168,St. Louis County
-90.3107019999999,38.662471,4680,269,15064,VEFEWB,VERNON @ FERGUSON WB,VERNON AVE,FERGUSON AVE,2,3002,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.310702,38.662471,St. Louis County
-90.316197,38.6645500000001,4681,269,15065,PASCNB,PENNSYLVANIA @ UCITY SHOPPING CTR NB,PENNSYLVANIA AVE,UCITY SQUARE SHOPPING CENTER DRIVEWAY,2,3002,FS,NO,YES,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.316197,38.66455,St. Louis County
-90.316072,38.6662000000001,4682,269,15066,PEOLNB,PENNSYLVANIA @ OLIVE NB,PENNSYLVANIA AVE,OLIVE BLVD,2,3002,FS,NO,NO,NO,YES,YES,YES,29189,UNIVERSITY CITY,-90.316072,38.6662,St. Louis County
-90.273757,38.650611,4683,269,15067,UNKBSB,UNION @ KINGSBURY PLACE SB,UNION BLVD,KINGSBURY PL,13,3013,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.273757,38.650611,St. Louis
-90.27419,38.6479380000001,4684,269,15068,UNPESB,UNION @ PERSHING SB,UNION BLVD,PERSHING AVE,"1, 13","3001, 3013",NS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.27419,38.647938,St. Louis
-90.262418,38.63305,4685,269,15070,CLEUEB,CLAYTON @ EUCLID EB,CLAYTON AVE,S EUCLID AVE,"59, 95","3059, 3095",FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.262418,38.63305,St. Louis
-90.274041,38.6479410000001,4686,269,15072,UNPENB,UNION @ PERSHING NB,UNION BLVD,PERSHING AVE,"1, 13","3001, 3013",FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.274041,38.647941,St. Louis
-90.227085,38.7265820000001,4687,269,15073,RVBWEB,RIVERVIEW @ BROADWAY EB,N RIVERVIEW DR,N BROADWAY BLVD,"16, 40, 41, 60, 61, 64, 78, 90","3016, 3040, 3041, 3060, 3061, 3064, 3078, 3090",FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.227085,38.726582,St. Louis
-90.28304,38.5921960000001,4688,269,15076,CHMAEB,CHIPPEWA @ MACKLIND EB,CHIPPEWA ST,MACKLIND AVE,11,3011,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.28304,38.592196,St. Louis
-90.205563,38.7476530000001,4689,269,15100,CHJRWB,CHAMBERS @ JEFFREY WB,CHAMBERS RD,NORTHGATE DR,60,3060,NS,NO,NO,NO,NO,NO,YES,29189,RIVERVIEW,-90.205563,38.747653,St. Louis County
-90.208019,38.747871,4690,269,15101,CHVLWB,CHAMBERS @ VALLEY WB,CHAMBERS RD,VALLEY DR,60,3060,FS,NO,NO,NO,NO,NO,YES,29189,RIVERVIEW,-90.208019,38.747871,St. Louis County
-90.210029,38.748076,4691,269,15102,CHDIWB,CHAMBERS @ STIMSON WB,CHAMBERS RD,STIMSON DR,60,3060,FS,NO,NO,NO,NO,YES,YES,29189,RIVERVIEW,-90.210029,38.748076,St. Louis County
-90.204376,38.619938,4692,269,15111,14CHSB,14TH STREET @ CHOUTEAU SB,S 14TH ST,CHOUTEAU AVE,"11, 31","3011, 3031",FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.204376,38.619938,St. Louis
-90.2062069999999,38.619601,4693,269,15120,CUDIEB,CHOUTEAU @ DILLON EB,CHOUTEAU AVE,DILLON CT,31,3031,FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.206207,38.619601,St. Louis
-90.249421,38.6919940000001,4694,269,15138,LIEMNB,LILLIAN @ EMERSON NB,LILIAN AVE,EMERSON AVE,41,3041,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.249421,38.691994,St. Louis
-90.314568,38.65353,4695,269,15139,BBKBNB,BIG BEND @ KINGSBURY NB,N BIG BEND BLVD,KINGSBURY BLVD,5,3005,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.314568,38.65353,St. Louis County
-90.2537629999999,38.641529,4696,269,15142,LINSEB,LINDELL @ NEWSTEAD EB,LINDELL BLVD,N NEWSTEAD AVE,10,3010,FS,NO,YES,YES,NO,YES,YES,29510,ST LOUIS,-90.253763,38.641529,St. Louis
-90.247811,38.640297,4697,269,15143,LIWHEB,LINDELL @ WHITTIER EB,LINDELL BLVD,WHITTIER ST,10,3010,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.247811,38.640297,St. Louis
-90.2256419999999,38.6353340000001,4698,269,15144,COOLNB,COMPTON @ OLIVE NB,N COMPTON AVE,OLIVE ST,94,3094,NS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS CITY,-90.225642,38.635334,St. Louis
-90.218627,38.634011,4699,269,15145,OLLEEB,OLIVE @ LEFFINGWELL EB,OLIVE ST,N LEFFINGWELL AVE,10,3010,NS,NO,YES,YES,NO,YES,YES,29510,ST LOUIS,-90.218627,38.634011,St. Louis
-90.203274,38.630793,4700,269,15146,OL16EB,OLIVE @ 16TH STREET EB,OLIVE ST,N 16TH ST,10,3010,NS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.203274,38.630793,St. Louis
-90.205458,38.6312570000001,4701,269,15149,OV18EB,OLIVE @ 18TH STREET EB,OLIVE ST,N 18TH ST,10,3010,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS CITY,-90.205458,38.631257,St. Louis
-90.2540509999999,38.6417470000001,4702,269,15151,LINSWB,LINDELL @ NEWSTEAD WB,LINDELL BLVD,N NEWSTEAD AVE,10,3010,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.254051,38.641747,St. Louis
-90.4117209999999,38.6731550000001,4703,269,15155,OLOOEB,OLIVE @ OLD OLIVE STREET EB,OLIVE BLVD,OLD OLIVE ST RD,"49, 91","3049, 3091",FS,NO,NO,NO,YES,NO,YES,29189,CREVE COEUR,-90.411721,38.673155,St. Louis County
-90.383318,38.5314770000001,4704,269,15156,LIGVSB,LINDBERGH @ GRAVOIS SB,S LINDBERGH BLVD,GRAVOIS RD,49,3049,MB,NO,YES,YES,YES,YES,NO,29189,SAINT LOUIS COUNTY,-90.383318,38.531477,St. Louis County
-90.312787,38.626245,4705,269,15157,BEDESB,BELLEVUE @ DALE SB,BELLEVUE AVE,DALE AVE,16,3016,FS,NO,NO,NO,NO,YES,YES,29189,RICHMOND HEIGHTS,-90.312787,38.626245,St. Louis County
-90.248171,38.7255660000001,4706,269,15159,JEWWNB,JENNINGS STATION ROAD @ WEDGEWOOD NB,JENNINGS STATION RD,WEDGEWOOD DR,16,3016,FS,NO,NO,NO,NO,NO,YES,29189,JENNINGS,-90.248171,38.725566,St. Louis County
-90.226621,38.5995770000001,4707,269,15161,AROHEB,ARSENAL @ OHIO EB,ARSENAL ST,OHIO AVE,30,3030,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.226621,38.599577,St. Louis
-90.325563,38.6710560000001,4708,269,15174,OLMIEB,OLIVE @ MIDLAND EB,OLIVE BLVD,MIDLAND BLVD,91,3091,FS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.325563,38.671056,St. Louis County
-90.316562,38.666006,4709,269,15175,OLPEEB,OLIVE @ PENNSYLVANIA EB,OLIVE BLVD,PENNSYLVANIA AVE,91,3091,NS,NO,NO,NO,YES,YES,YES,29189,UNIVERSITY CITY,-90.316562,38.666006,St. Louis County
-90.311245,38.6633160000001,4710,269,15176,OLFGEB,OLIVE @ FERGUSON EB,OLIVE BLVD,FERGUSON AVE,91,3091,NS,NO,NO,NO,NO,YES,YES,29189,UNIVERSITY CITY,-90.311245,38.663316,St. Louis County
-90.307206,38.6629070000001,4711,269,15177,OLKIEB,OLIVE @ KINGSLAND EB,OLIVE BLVD,KINGSLAND AVE,91,3091,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.307206,38.662907,St. Louis County
-90.303634,38.662589,4712,269,15179,OLWGEB,OLIVE @ WESTGATE EB,OLIVE BLVD,WESTGATE AVE,91,3091,NS,NO,NO,NO,YES,NO,YES,29189,UNIVERSITY CITY,-90.303634,38.662589,St. Louis County
-90.301233,38.661753,4713,269,15180,OLEPEB,OLIVE @ PARK INDUSTRIAL EB,OLIVE BLVD,E PARK INDUSTRIAL DR,91,3091,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.301233,38.661753,St. Louis County
-90.2997809999999,38.66123,4714,269,15181,OLHYEB,OLIVE @ HAYS EB,OLIVE BLVD,HAYS AVE,91,3091,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.299781,38.66123,St. Louis County
-90.298865,38.658737,4715,269,15182,SKVESB,SKINKER @ VERNON SB,N SKINKER BLVD,VERNON AVE,"16, 91","3016, 3091",NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.298865,38.658737,St. Louis
-90.299006,38.6581830000001,4716,269,15183,SKVENB,SKINKER @ VERNON NB,N SKINKER BLVD,VERNON AVE,"16, 91","3016, 3091",NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.299006,38.658183,St. Louis
-90.298957,38.661117,4717,269,15184,OLHYWB,OLIVE @ HAYS WB,OLIVE BLVD,HAYS AVE,91,3091,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.298957,38.661117,St. Louis County
-90.3005029999999,38.661642,4718,269,15185,OLEPWB,OLIVE @ PARK INDUSTRIAL WB,OLIVE BLVD,E PARK INDUSTRIAL DR,91,3091,NS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.300503,38.661642,St. Louis County
-90.302294,38.6622560000001,4719,269,15186,OLSUWB,OLIVE @ SUTTER WB,OLIVE BLVD,SUTTER AVE,91,3091,NS,NO,NO,NO,YES,NO,YES,29189,UNIVERSITY CITY,-90.302294,38.662256,St. Louis County
-90.304473,38.6627970000001,4720,269,15187,OL66WB,OLIVE @ 66TH STREET WB,OLIVE BLVD,66TH ST,91,3091,FS,NO,NO,NO,NO,NO,YES,29189,UNIVERSITY CITY,-90.304473,38.662797,St. Louis County
-90.224643,38.638512,4721,269,15192,COSSSB,COMPTON @ SAMUEL SHEPARD SB,N COMPTON AVE,SAMUEL SHEPARD DR,94,3094,NS,NO,NO,NO,YES,NO,YES,29510,ST LOUIS,-90.224643,38.638512,St. Louis
-90.224642,38.638273,4722,269,15193,COSSNB,COMPTON @ SAMUEL SHEPARD NB,N COMPTON AVE,SAMUEL SHEPARD DR,94,3094,FS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.224642,38.638273,St. Louis
-90.234093,38.6430140000001,4723,269,15197,ENSPWB,ENRIGHT @ SPRING WB,N ENRIGHT AVE,N SPRING AVE,97,3097,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.234093,38.643014,St. Louis
-90.236303,38.643963,4724,269,15198,ENVAWB,ENRIGHT @ VANDEVENTER WB,N ENRIGHT AVE,N VANDEVENTER AVE,97,3097,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.236303,38.643963,St. Louis
-90.393624,38.7703780000001,4725,269,15205,CAHOSB,CAMPUS PARKWAY @ HORNET SB,CAMPUS PKWY,HORNET DR,100,3100,NS,NO,NO,NO,NO,NO,YES,29189,HAZELWOOD,-90.393624,38.770378,St. Louis County
-90.386073,38.7698810000001,4726,269,15207,PHANNB,PHANTOM @ HAZELWOOD LOGISTICS CENTER NB,PHANTOM DR,HAZELWOOD LOGISTICS CTR DR,100,3100,FS,NO,NO,NO,NO,NO,NO,29189,HAZELWOOD,-90.386073,38.769881,St. Louis County
-90.398357,38.7716980000001,4727,269,15209,MBORWB,MISSOURI BOTTOM @ OFF RAMP 22B-A I-270 WB,MISSOURI BOTTOM RD,OFF RAMP 22B-A I-270,100,3100,MB,NO,NO,NO,NO,NO,YES,29189,HAZELWOOD,-90.398357,38.771698,St. Louis County
-90.614422,38.583915,4728,269,15217,MNWGEB,MANCHESTER @ WESTGLEN FARMS  EB,MANCHESTER RD,W GLEN FARMS,57,3057,FS,NO,YES,YES,NO,YES,YES,29189,WILDWOOD,-90.614422,38.583915,St. Louis County
-90.608103,38.587026,4729,269,15218,MNTREB,MANCHESTER @ TOWNE CENTER EB,MANCHESTER RD,TOWNE CTR DR,57,3057,NS,NO,NO,NO,NO,YES,YES,29189,ELLISVILLE,-90.608103,38.587026,St. Louis County
-90.5996259999999,38.5893280000001,4730,269,15219,MNRUEB,MANCHESTER @ RUCK EB,MANCHESTER RD,RUCK RD,57,3057,NS,NO,NO,NO,NO,YES,YES,29189,ELLISVILLE,-90.599626,38.589328,St. Louis County
-90.407748,38.6329250000001,4731,269,15221,CLPFEB,CLAYTON @ PLAZA FRONTENAC EB,CLAYTON RD,PLAZA FRONTENAC,58,3058,FS,NO,NO,NO,YES,YES,YES,29189,FRONTENAC,-90.407748,38.632925,St. Louis County
-90.59963,38.5895840000001,4732,269,15226,MASKWB,MANCHESTER @ STRECKER WB,MANCHESTER RD,STRECKER RD,57,3057,FS,NO,NO,NO,NO,YES,YES,29189,ELLISVILLE,-90.59963,38.589584,St. Louis County
-90.6081,38.5873030000001,4733,269,15227,MNTRWB,MANCHESTER @ TOWNE CENTER WB,MANCHESTER RD,TOWNE CTR DR,57,3057,FS,NO,NO,NO,NO,NO,YES,29189,ELLISVILLE,-90.6081,38.587303,St. Louis County
-90.263333,38.634423,4734,269,15229,EUBPSB,EUCLID @ MCKINLEY SB,S EUCLID AVE,MCKINLEY AVE,"59, 95","3059, 3095",NS,NO,NO,NO,YES,NO,YES,29510,ST LOUIS,-90.263333,38.634423,St. Louis
-90.254157,38.7423460000001,4735,269,15231,LHPIWB,LUCAS-HUNT @ PICADOR WB,LUCAS-HUNT RD,PICADOR DR,64,3064,FS,NO,NO,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.254157,38.742346,St. Louis County
-90.2543919999999,38.742133,4736,269,15232,LHNMEB,LUCAS-HUNT @ NEMNICH EB,LUCAS AND HUNT RD,NEMNICH RD,64,3064,FS,NO,NO,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.254392,38.742133,St. Louis County
-90.159394,38.601618,4737,269,15234,WI18WB,WILFORD @ 18TH STREET WB,WILFORD AVE,S 18TH ST,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.159394,38.601618,St. Clair
-90.151714,38.605079,4738,269,15235,19PINB,19TH STREET @ PIGGOTT NB,S 19TH ST,PIGGOTT AVE,4_IL,3504,NS,NO,NO,NO,NO,,,17163,EAST ST LOUIS,-90.151714,38.605079,St. Clair
-90.105407,38.6084020000001,4739,269,15236,47STNB,47TH STREET @ STATE NB,N 47TH ST,STATE ST,"6_IL, 13_IL","3506, 3513",FS,NO,NO,NO,YES,NO,NO,17163,EAST ST LOUIS,-90.105407,38.608402,St. Clair
-90.103333,38.612625,4740,269,15237,4780NB,802 47TH STREET NB,N 47TH ST,IL BUS GARAGE (OPP),"6_IL, 13_IL","3506, 3513",MB,NO,YES,YES,NO,,,17163,EAST ST. LOUIS,-90.103333,38.612625,St. Clair
-90.099566,38.612761,4741,269,15238,SU50EB,5050 SUMMIT EB,SUMMIT AVE,5050 SUMMIT AVE,"6_IL, 13_IL","3506, 3513",MB,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.099566,38.612761,St. Clair
-90.103258,38.614563,4742,269,15239,SC47WB,ST. CLAIR @ 47TH STREET WB,ST CLAIR AVE,N 47TH ST,6_IL,3506,FS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.103258,38.614563,St. Clair
-90.111704,38.61704,4743,269,15240,37SCNB,37TH STREET @ ST. CLAIR NB,N 37TH ST,ST CLAIR AVE,6_IL,3506,FS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.111704,38.61704,St. Clair
-90.106105,38.6306750000001,4744,269,15241,CA42WB,CASEYVILLE @ 42ND STREET WB,CASEYVILLE AVE,N 42ND ST,6_IL,3506,NS,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.106105,38.630675,St. Clair
-90.087163,38.636939,4745,269,15243,FO59WB,FOREST @ 59TH STREET WB,FOREST BLVD,N 59TH ST,9_IL,3509,NS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.087163,38.636939,St. Clair
-90.104281,38.6369,4746,269,15244,FB44WB,FOREST @ 44TH STREET WB,FOREST BLVD,N 44TH ST,9_IL,3509,FS,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.104281,38.6369,St. Clair
-90.0931179999999,38.6276110000001,4747,269,15245,KHWMSB,KINGSHIGHWAY @ WESTMORELAND SB,KINGSHIGHWAY,WESTMORELAND AVE,6_IL,3506,NS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.093118,38.627611,St. Clair
-90.099684,38.623275,4748,269,15246,BU48WB,BUNKUM @ 48TH STREET WB,BUNKUM RD,N 48TH ST,6_IL,3506,FS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.099684,38.623275,St. Clair
-90.102234,38.6143920000001,4749,269,15247,SC47EB,ST. CLAIR @ 47TH STREET EB,SAINT CLAIR AVE,N 47TH ST,6_IL,3506,FS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.102234,38.614392,St. Clair
-90.092747,38.6074550000001,4750,269,15248,KHBESB,KINGSHIGHWAY @ BELMONT SB,N 59TH ST,N BELMONT AVE,6_IL,3506,NS,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.092747,38.607455,St. Clair
-90.104256,38.636758,4751,269,15253,FB44EB,FOREST @ 44TH STREET EB,FOREST BLVD,N 44TH ST,9_IL,3509,NS,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.104256,38.636758,St. Clair
-90.094452,38.6368390000001,4752,269,15254,FO53EB,FOREST @ 53RD STREET EB,FOREST BLVD,N 53RD ST,9_IL,3509,NS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.094452,38.636839,St. Clair
-90.091,38.636846,4753,269,15255,FO56EB,FOREST @ 56TH STREET EB,FOREST BLVD,N 56TH ST,9_IL,3509,NS,NO,NO,NO,NO,,,17163,WASHINGTON PARK,-90.091,38.636846,St. Clair
-90.135473,38.6049400000001,4754,269,15256,26KSSB,26TH STREET @ KANSAS SB,N 26TH ST,KANSAS AVE,8_IL,3508,NS,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.135473,38.60494,St. Clair
-90.141289,38.60067,4755,269,15257,26JRSB,26TH STREET @ DR JOHN H ROUSE SB,S 26TH ST,DR JOHN H ROUSE ST,8_IL,3508,NS,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.141289,38.60067,St. Clair
-90.1221639999999,38.583582,4756,269,15258,BO45EB,4534 BOND EB,BOND AVE,4534 BOND AVE,8_IL,3508,MB,NO,NO,NO,NO,,,17163,ALORTON,-90.122164,38.583582,St. Clair
-90.1068999999999,38.565095,4757,269,15263,FU66EB,6610 FUTURE EB,FUTURE ST,6610 FUTURE ST,8_IL,3508,MB,NO,NO,NO,NO,,,17163,CENTREVILLE,-90.1069,38.565095,St. Clair
-90.1245069999999,38.571879,4758,269,15264,CRMOWB,CHURCH @ MOUSETTE WB,CHURCH RD,MOUSETTE LN,8_IL,3508,NS,NO,NO,NO,NO,,,17163,CENTREVILLE,-90.124507,38.571879,St. Clair
-90.121995,38.573989,4759,269,15265,MO83NB,830 MOUSETTE NB,MOUSETTE LN,830 MOUSETTE LN,8_IL,3508,MB,NO,NO,NO,NO,,,17163,CENTREVILLE,-90.121995,38.573989,St. Clair
-90.118566,38.5765430000001,4760,269,15266,MO60NB,600 MOUSETTE NB,MOUSETTE LN,600 MOUSETTE LN,8_IL,3508,MB,NO,NO,NO,NO,,,17163,CENTREVILLE,-90.118566,38.576543,St. Clair
-90.1170289999999,38.5777190000001,4761,269,15267,MOMANB,MOUSETTE @ MARKET NB,MOUSETTE LN,MARKET ST,8_IL,3508,NS,NO,NO,NO,NO,,,17163,CENTREVILLE,-90.117029,38.577719,St. Clair
-90.13544,38.604831,4762,269,15269,26KSNB,26TH STREET @ KANSAS NB,N 26TH ST,KANSAS AVE,8_IL,3508,FS,NO,NO,NO,NO,,,17163,EAST ST. LOUIS,-90.13544,38.604831,St. Clair
-89.990375,38.5935700000001,4763,269,15270,COLINB,COMMERCE @ LINCOLN TRAIL NB,COMMERCE LN,LINCOLN TRL,12_IL,3512,FS,NO,NO,NO,NO,,,17163,FAIRVIEW HEIGHTS,-89.990375,38.59357,St. Clair
